"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"epam/ketcher","12c0b55077aaa1039e2d070511b4043277d8a6f0","IliaVeselov","2022-03-23 15:12:24","true","fix Invisible enhanced flag interferes with user selection (#1332) (#1336)",27,51,1,0,"2017-12-28 09:14:21","1547.25"
"epam/ketcher","96eaf0b1cd312be7619468237a37a9181b76564c","fedorseliankin","2022-04-07 09:48:21","true","change-colapse-limit (#1407)",31,51,1,0,"2017-12-28 09:14:21","1561.02"
"epam/ketcher","b78a6cfee15d74c4aacd6f77019cf1b1521ae832","ElenaOdnoshivkina","2021-10-14 12:39:18","true","add checking for unique file formats (#843)",31,45,0,0,"2017-12-28 09:14:21","1382.89"
"epam/ketcher","6ab5a3a344f05f9371b5c3376add6f9dd576d6f7","KonstantinEpam23","2023-03-20 17:18:11","true","#2395 Migrate to Indigo v1.10.0-rc.6 in-browser module (#2397)",65,63,1,0,"2017-12-28 09:14:21","1909.59"
"epam/ketcher","50bd1836913181e97728eb797e546833da798e13","rrodionov91","2023-08-06 20:06:18","true","Backmerge: #3006 – The canvas view moves in the direction of the cursor (#3023)

* #3006 – The canvas view moves in the direction of the cursor

* #3006 – The canvas view moves in the direction of the cursor

* - updated snapshots

* - updated snapshots;
- updated expected test files

* - updated snapshots;
- added 'fixme' to some tests

* - added 'fixme' to 2 tests in 'three-d-viewer'

* #3006 – added fixme for three-d-viewer

* - added 'fixme' to unstable or broken tests;
- commented all ignoredTests

* - updated test file;
- added 'fixme' to 1 test in 'undo-redo-actions'

* - uncommented utils/** in const ignoredTests

* added fixme to some tested files

* changed timeout to 120 minutes

* added 'fixme' to some tests; update 1 expected file

---------

Co-authored-by: Nikita_Vozisov <Nikita_Vozisov@epam.com>
Co-authored-by: Mikhail Zhirnov <mikhail_zhirnov@epam.com>",60,67,1,0,"2017-12-28 09:14:21","2045.7"
"epam/ketcher","326daef0ce755eb50eb7bd9c957711d67f2cdb74","Nitvex","2023-03-14 09:16:40","true","Backmerge: #2255 – migrate to Indigo v1.10.0-rc.4 in-browser module (#2258) (#2321) (#2327)",56,63,1,0,"2017-12-28 09:14:21","1903.25"
"epam/ketcher","891623fa976c6f23ff98f106cb0151cb88635ae5","Nitvex","2023-04-26 09:13:11","true","Backmerge: #2516 – When create Superatom part of the structure disappears (#2529) (#2533)",71,64,1,0,"2017-12-28 09:14:21","1945.25"
"epam/ketcher","c82fcfe6f2dc79b61bb76f02c727819e4eb01123","AndreiMazol","2021-06-10 10:47:42","false","update schema.json",34,41,0,1,"2017-12-28 09:14:21","1258.81"
"epam/ketcher","19a0004ec9a86171947a7522f31f3265984ca819","AndreiMazol","2021-03-26 12:16:52","false","update FormulaInput",46,39,0,1,"2017-12-28 09:14:21","1184.88"
"epam/ketcher","e2c2b94da15109120d5c7a78725a4bcb0e4be424","AndreiMazol","2021-10-28 14:53:22","false","fix pile.ts",33,46,0,1,"2017-12-28 09:14:21","1395.99"
"epam/ketcher","dda0ef8322d8839fb6a9f53891b400c01c137a45","Alex-Work-Account","2021-12-24 10:06:00","true","#1045 arrow tool elliptical arrows (#1060)

* Add icons

* Add enums

* Import svg files into index.tsx and add them to icons object

* Add toolbar types and left toolbar options

* Add actions for new arrows

* Replace icons with better ones

* Add elliptical arrow draw functions

* add elliptical arrows to ButtonName type

* Add proper highlighting

* Add stroke coloring for active svg paths and update an arrow icon to look better

* Add third point for elliptical arrow draw and improve selection

* Fix bug with 3 anchors for straight arrows

* Add elliptical arrow closest logic

* Redraw elliptical arrows with quadratic bezier

* Replace third point with height and add it to RxnArrow

* Add function to calculate middlePoint and some refactor

* Change hightlight and selection detection to be triangular

* Improve resize logic and roll back some refactor

* Add proper middle point resize equation

* fix eslint

* eslint fixes

* Fix bugs with middle point and height

* Add serialize/deserialize support for arrows with height

* Refactor

* Fix PR",38,48,1,0,"2017-12-28 09:14:21","1452.79"
"epam/ketcher","03bbab179e8a5011e6f80b908827e644ab1c451b","evgeniiFrolov1","2022-10-13 09:39:24","false","Block UI when setMolecule is called

    UI is blocked when Ketcher API method is called.",35,57,1,0,"2017-12-28 09:14:21","1747.02"
"epam/ketcher","cdae4a14aa2a0fb66623047c632e7f3f0b00e88e","Mariia-Katkova","2022-04-29 10:24:17","false","fix buttons hover color and add max-width to templates buttons",28,52,1,0,"2017-12-28 09:14:21","1582.05"
"epam/ketcher","7c70bf4903df72100353273c12f4750ebb91faf1","gairon","2023-06-22 08:15:54","true","#2781 - Refactoring request: restrict usage of ""any"" type and not-null-assertion for new code (#2782)

* Add exceptions for files where any type of not-null-assertions are using at the moment
* Switch rules ""@typescript-eslint/no-explicit-any"" and ""no-case-declarations"" to ""error"" mode",57,66,1,0,"2017-12-28 09:14:21","2001.21"
"epam/ketcher","14be08e986d24ec1b91ba7930b0ff9a33a569b18","rrodionov91","2023-11-10 12:10:25","true","#3509 - Macro: RNA tab view while opening the RNA tab (#3562)

- fixed presets deletion
- fixed monomer selection

Co-authored-by: Roman Rodionov <roman_rodionov@epam.com>",3,70,1,0,"2017-12-28 09:14:21","2139.37"
"epam/ketcher","8783f78aeb1dda14c71db71446daf011878898e1","tomas-light","2021-02-12 09:56:52","false","#278 bugfix server buttons availability",60,37,0,0,"2017-12-28 09:14:21","1140.78"
"epam/ketcher","fd92c0cecdee271537269ea0c11830bd6a82e751","yuleicul","2023-08-01 03:45:16","true","#2958 - Atom lable disappears after updating R-Group attachment point to none (#2961)

* #2958 - Fix atom label to appear after setting its attachment points to none

* #2958 - Code review: transfer to boolean",58,67,1,0,"2017-12-28 09:14:21","2040.02"
"epam/ketcher","97c19f142cb921e7ce32441701051175acc2abd5","karen-sarkisyan","2022-03-05 12:54:59","true","Use ket serializer in copyImageToClipboard (#1308)

Co-authored-by: Karen Sarkisyan <karen_sarkisyan@epam.com>",24,50,1,0,"2017-12-28 09:14:21","1529.15"
"epam/ketcher","f7f2aef197b47d912830ebfd2472da8fb3c2023b","MagomedGasanov","2021-07-23 08:43:42","true","Turn off opactity when no colors for stereo labels (#688)",38,43,0,0,"2017-12-28 09:14:21","1301.73"
"epam/ketcher","1ce45d937a71a4e0c6de2c3d56c60f0e95a1ee2c","AndreiMazol","2021-02-08 16:00:11","true","#300 User can't open Structure from file #301

update Miew.jsx,
update Save.jsx
update shared.js",58,37,0,1,"2017-12-28 09:14:21","1137.03"
"epam/ketcher","3b600fb23a0acc377424423bfc777c29e00f10d9","AndreiMazol","2021-03-16 15:46:19","true","#396 Invalid behavior when fusing cycles bond-to-bond (#400)

- update severCall method",57,39,0,1,"2017-12-28 09:14:21","1175.02"
"epam/ketcher","cacc43397e2d911673db1e5fd4cbf11cf37814b1","AndreiMazol","2021-01-26 15:04:03","true","#196 create ketcher-core package (#268)

* add ketcher-core package folder

* configure re-export inside ketcher-core package

* update signature of RemoteStructServiceProvider

* update dependencies in ketcher-standalone

* update Editor props interface

* make _editor property writable

* mark structservice fields as readonly

* reorder dependencies in package.json

* update tsconfig.json",56,37,0,1,"2017-12-28 09:14:21","1124.99"
"epam/ketcher","ac0f56768be4165de6502fdc39e29d13e38d010c","AndreiMazol","2021-02-05 08:23:56","false","update ketcher-standalone package",57,37,0,1,"2017-12-28 09:14:21","1133.71"
"epam/ketcher","9adbf0fc23edff4f1a90331d8842532eff78a606","AKZhuk","2023-08-11 10:11:14","true","#2948 - Bond thickness is not changed via Ketcher API (#3062)

* #2948-bond-thickness-is-not-changed-via-ketcher-api

* #2948-bond-thickness-is-not-changed-via-ketcher-api
– Bond with changed thickness can be received using ""save as""
– Bond with changed thickness can be received using copyToCliboard

* #2948-bond-thickness-is-not-changed-via-ketcher-api
– Fix PR comments

* #2948-bond-thickness-is-not-changed-via-ketcher-api
– Fix e2e tests

* #2948-bond-thickness-is-not-changed-via-ketcher-api
– Fic PR comment

---------

Co-authored-by: Aliaksei <aliaksei.zhuk@lseg.com>",50,67,1,0,"2017-12-28 09:14:21","2050.29"
"epam/ketcher","43e371015a92c98d8e85ba8298edb15381df64b2","Nitvex","2023-05-30 12:46:34","true","Backmerge: #2681 – Calculate CIP: stereolabels appears under structure; #2679 – Highlight colors for Simple Objects do not match the new design; #2683 – Missing circles to expand reaction arrows (#2706) (#2711)

* #2681 – Calculate CIP: stereolabels appears under structure

* #2683 – Missing circles to expand reaction arrows",59,65,1,0,"2017-12-28 09:14:21","1978.4"
"epam/ketcher","f1cf74e3eb791abaf33597c696c143263e79ab68","porcelain11","2022-09-30 11:50:57","false","fix: update variable name",29,57,1,0,"2017-12-28 09:14:21","1733.11"
"epam/ketcher","7b77559903f78f9225e4a8bf8835c3463a0c814e","ensemenova","2021-01-19 11:35:37","true","#215 Show error to user in case any error happened during calculating values (#252)

* Show alert message if error is thrown

* Move todo to separate line",58,37,0,0,"2017-12-28 09:14:21","1117.85"
"epam/ketcher","3b712dac298ef57b989d10376b6f87514dc9ec83","aleksandrgordeev1","2021-09-29 08:28:27","false","reduce scale level in template edit window",37,45,0,0,"2017-12-28 09:14:21","1366.72"
"epam/ketcher","dbe1d4d6f25ccc94d4e26d850cb8cf570e07d407","Nitvex","2022-12-12 14:07:52","true","  #1894 – added support for extra spaces and alias in mol v2000 files (#1904)",31,59,1,0,"2017-12-28 09:14:21","1806.2"
"epam/ketcher","718647acbb347a5c24aab454cddcfdcc6c1fabd7","AnaMoskvina","2022-04-28 16:08:35","true","Merge pull request #1532 from epam/#1512-text-tool-issues

#1512 text tool issues",28,52,1,0,"2017-12-28 09:14:21","1581.29"
"epam/ketcher","9153eb558212bb778b049a89937740a578021b62","ansivgit","2022-04-21 17:06:07","true","fix onFocus for Dialog component (#1509)

Co-authored-by: Anna Zhuravleva <Anna_Zhuravleva@epam.com>",21,52,1,0,"2017-12-28 09:14:21","1575.33"
"epam/ketcher","5f570b98abe8843b6d08e9279e4cdd206f4a30ea","KonstantinEpam23","2023-04-26 08:26:20","true","Hotfix: #2245 Settings: Terminal and Hetero is not selected as default and on option is not working (#2532)",71,64,1,0,"2017-12-28 09:14:21","1945.22"
"epam/ketcher","f3895d4a4d40e702128d2a6dff47c86d640504e7","evgeniiFrolov1","2022-10-27 17:24:29","false","Hot-Fix Pasting Ket files with unicode: failure

  - got rid of utf8 converter lib.
  - update version to 2.6.0-rc3",26,58,1,0,"2017-12-28 09:14:21","1761.34"
"epam/ketcher","509db06b5b769620045e23272483507dcd2ed4bf","aleksandrgordeev1","2021-09-29 14:08:06","false","fix error with rgroup forms",37,45,0,0,"2017-12-28 09:14:21","1366.95"
"epam/ketcher","8a8b26d2ab3270924e621ca5e4e966988d6a57e1","Nitvex","2023-01-23 14:47:54","true","#1889 add ability to flip a part of structure (#2120)

* #1889 – add ability to flip a part of structure

* #1889 – added disabling for flip icons",58,61,1,0,"2017-12-28 09:14:21","1852.48"
"epam/ketcher","fbfe91d02f3509ab20c4cc706924840a32b1c944","tomas-light","2021-01-27 12:44:01","false","#226 improve strategies, replace structConverter.toString by service.getStructureAsync",52,37,0,0,"2017-12-28 09:14:21","1125.9"
"epam/ketcher","149d3d2f3631c54b97c9a11e98343b05c4274f4d","AleksandrRyakhov","2021-08-10 08:07:46","true","#691 Copy drawing to the clipboard as an image (#706)

* #691 Copy drawing to the clipboard as an image

 Add the ability to copy the structure as a picture by button and shortcut

* #691 Copy drawing to the clipboard as an image 

 Add Copyright

* #691 Copy drawing to the clipboard as an image

 Add to ketcher.generateImageAsync new property backgroundColor

Co-authored-by: “AleksandrRyakhov” <“aleksandr_ryakhov@epam.com”>",39,43,0,0,"2017-12-28 09:14:21","1318.7"
"epam/ketcher","11ca17a013a5d14b842aa131007a928785eccb07","AndreiMazol","2021-11-09 18:02:05","true","update yarn version (#932)

* migrate yarn to new version

* update ci workflow

* add  workspace-tools plugin

* update package.json files

* run prettier:write for packages

* fix ts warnings",36,46,0,1,"2017-12-28 09:14:21","1408.12"
"epam/ketcher","c9c7c226a266727cd73143baad8c2a659e518c22","AndreiMazol","2022-06-06 14:41:26","false","Merge branch 'release/2.5'",14,53,1,1,"2017-12-28 09:14:21","1620.23"
"epam/ketcher","12a81a2b8cc4b820bbc7386e130461dae47a8abc","AndreiMazol","2022-04-19 15:22:29","true","Revert ""fix styles in reaction auto-mapping window (#1483)"" (#1484)

This reverts commit c2c8875574e29025a7995f9f1b5f5c2461d9149d.",23,52,1,1,"2017-12-28 09:14:21","1573.26"
"epam/ketcher","7fe438a200bd25bc079f4a79b60b97ae8cbff5fe","AleksandrPokrovskii","2021-07-21 15:08:05","true","#675 Error in console after closing the enhanced stereochemistry window (#679)

* remove console error after closing the stereochemistry window

* handler of closing stereochemistry window

Co-authored-by: Aleksandr Pokrovskii <“Aleksandr_Pokrovskii1@epam.com“>",37,43,0,0,"2017-12-28 09:14:21","1300"
"epam/ketcher","7f7d5739889a9ce28ac8bbfdbf38b114a41e9b3e","AnaMoskvina","2022-04-22 20:00:18","true","#1454 design issues (#1517)

* fix position and clickable area in RGroup logic condition

* align checkbox labels and fix clickable area in Atom properties and Check structure

* update Editor interface

* fix select styles

* fix radiobuttons styles: doesnt match mockup

* update editor interface

Co-authored-by: Anastasiia Moskvina <anastasiia_moskvina@epam.com>",19,52,1,0,"2017-12-28 09:14:21","1576.45"
"epam/ketcher","82d9f647b274894d2f7e303e961dc80559c8797c","AnaMoskvina","2022-04-26 15:59:26","true","Merge pull request #1522 from epam/#1511-default-atom-properties

correct map enum and values",22,52,1,0,"2017-12-28 09:14:21","1580.28"
"epam/ketcher","0823871b92b3ef1218fe377735fe42f61924a7ff","ViktorMakarov-EPAM","2022-04-13 17:12:46","true"," #1398 Floating windows - R-Group windows redesign iteration #2 (#1437)

* redesign r-group modal window

* change common checkbox

* fix checkbox regresion

* move input and select styles to edit component

* add hover input styles

* resolve no descending specificity

* fix style specificity",35,51,1,0,"2017-12-28 09:14:21","1567.33"
"epam/ketcher","a928aa9f74acc9e69da674879e653a612e4a5ae5","kaluginserg","2023-06-29 10:32:41","false","#2765 - fix the ket schema prettier issue",54,66,1,0,"2017-12-28 09:14:21","2007.3"
"epam/ketcher","65974c65c20296a9bb47cec3ee0e0316a825d3a2","porcelain11","2022-10-19 13:21:15","false","fix: roll back mol v2000 and smiles convertations to ketcher",28,58,1,0,"2017-12-28 09:14:21","1753.17"
"epam/ketcher","6a763e57e31e0460923d1126e72b3a82c70a9fda","AnaMoskvina","2022-03-31 11:12:56","true","#1377 implement new design of left toolbar (#1385)

* update styles for left toolbar

* update styles for bottom panel

* fix arrow scroll styles

Co-authored-by: Anastasiia Moskvina <anastasiia_moskvina@epam.com>",35,51,1,0,"2017-12-28 09:14:21","1554.08"
"epam/ketcher","431451f327c6fd7023ce6ad008c3df4c3443a88a","AnaMoskvina","2022-03-16 08:05:15","true","fix button group (#1331)

Co-authored-by: Anastasiia Moskvina <anastasiia_moskvina@epam.com>",24,51,1,0,"2017-12-28 09:14:21","1539.95"
"epam/ketcher","4133e58c647881ebeda5322758e336ce5dcecaca","tomas-light","2021-01-28 15:45:10","false","#226 remove structConverter, extend Formatters in ketcher-core",54,37,0,0,"2017-12-28 09:14:21","1126.02"
"epam/ketcher","4072f598caecbc79aee6aabeb99a816256656154","rrodionov91","2023-07-07 12:25:34","true","Merge pull request #2898 from epam/2879-incorrect-display-of-attachment-points-for-some-functional-groups

Backmerge: #2879 – Incorrect display of attachment points for some Functional Groups",55,66,1,0,"2017-12-28 09:14:21","2016.38"
"epam/ketcher","6ee3260f0d8a8ebe984467f58f657ed99a41f30c","r1z3rISGOD","2021-12-28 11:06:37","true","Cut useless function and a part of code (#1164)

Co-authored-by: Kirill Kapytov <Kirill_Kapytov@epam.com>",30,48,1,0,"2017-12-28 09:14:21","1461.08"
"epam/ketcher","fe231aafe692165e6443392a06b0352f30009333","Aniuta907","2020-11-27 12:17:10","true","Fix React warning messages part # 2 (#110)

* fix React warning messages

* Fix warning ""calling super() in SaveButton""

* Fix warning ""uncontrolled input""

* Fix React warning messages

* Fix React warnings in the periodic table

* Fix React warnings in the Data S-Group

* Fix React warnings in the S-Group

* Fix React warning in the R-Group Fragment Tool

* Fix issue in the Check Structure

* Fix React warnings in the Calculated Values

* Fix React warnings in the Custom Templates

* Fix React unique key warning in Save.jsx

* Fix warning ""React does not recognize prop on DOM""

* Fix React warning 'unique key' in recognize.jsx

* Fix React warning 'unique key' in options.jsx

* Fix review comments

* Fix review comments (unique key)

Co-authored-by: Anna Kuznetsova1 <anna_kuznetsova1@epam.com>",27,35,0,0,"2017-12-28 09:14:21","1060.63"
"epam/ketcher","ce4aa572cb9c43fe3f3e296cc6dc3a3fcf9f38ea","ansivgit","2022-11-17 12:43:58","false","#1822 - fixed prettier issues",35,59,1,0,"2017-12-28 09:14:21","1781.15"
"epam/ketcher","9fc6db1d4491c3287719b85de59882f26df2a6d4","Mariia-Katkova","2022-03-28 13:04:13","true","fix icon size (#1366)",32,51,1,0,"2017-12-28 09:14:21","1551.16"
"epam/ketcher","7658e00e23c3d8408c81e06973b525d18595c860","tomas-light","2021-02-15 10:29:58","true","#278 global css selectors (#323)

* #278 replace media queries for toolbars by container size observing

* #278 replace media queries for toolbars by container size observing

* #278 clean yarn.lock

* #278 fix missed media queries

* #278 rename types file

* #278 move media sizes to constants",60,38,0,0,"2017-12-28 09:14:21","1143.8"
"epam/ketcher","9375b9e1364689ed5ff88cc98b421e2ace16648e","AndreiMazol","2021-06-08 14:40:39","false","fix deletion of stereo by erase tool",36,41,0,1,"2017-12-28 09:14:21","1256.98"
"epam/ketcher","417ea26993ecbb970ba8b37ac217d09b1d02e14f","AndreiMazol","2021-03-15 13:06:44","false","Merge remote-tracking branch 'origin/release/2.2'

# Conflicts:
#	packages/ketcher-react/src/script/ui/views/modal/components/process/Analyse/components/FormulaInput/FormulaInput.jsx",55,39,0,1,"2017-12-28 09:14:21","1173.91"
"epam/ketcher","e65f6bb0e431753e17ddff6daa6b4fb6decc81a1","AndreiMazol","2021-01-11 09:59:17","false","Merge remote-tracking branch 'origin/release/2.1'",60,36,0,1,"2017-12-28 09:14:21","1109.78"
"epam/ketcher","c3b3101516052e6bfbc3e5a030c7f43574d2ae07","AndreiMazol","2021-01-11 14:31:12","false","Merge branch 'release/2.1'",59,36,0,1,"2017-12-28 09:14:21","1109.97"
"epam/ketcher","0ace4d2cdd900e427d12ec56c5915c52e81b1148","AndreiMazol","2021-11-17 12:55:28","false","Merge remote-tracking branch 'origin/release/2.3' into release/2.4

# Conflicts:
#	example/package.json
#	packages/ketcher-core/src/application/editor/operations/sgroup/sgroupAtom.ts
#	packages/ketcher-core/src/domain/entities/sgroupForest.ts
#	packages/ketcher-react/package.json
#	packages/ketcher-react/src/script/ui/state/shared.js
#	packages/ketcher-standalone/package.json
#	packages/ketcher-standalone/src/generated/libindigo.js
#	packages/ketcher-standalone/src/infrastructure/services/struct/indigoWorker.types.ts
#	packages/ketcher-standalone/src/infrastructure/services/struct/standaloneStructService.ts
#	yarn.lock",31,47,1,1,"2017-12-28 09:14:21","1415.9"
"epam/ketcher","d0b244ea6a3f0f082244bb9d9de7749ad391f430","AnaMoskvina","2021-11-22 08:04:09","true","fix: 1-3 and 3-1 bonds shall be 180deg (#987)

Co-authored-by: Anastasiia Moskvina <anastasiia_moskvina@epam.com>",31,47,1,0,"2017-12-28 09:14:21","1420.7"
"epam/ketcher","7c550337f2a79f1c222c3253a49288b25e993720","AnaMoskvina","2022-05-06 15:53:26","true","Merge pull request #1565 from epam/#1551-Blank-page-after-applying-the-Shift-f-hotkey

#1551 Blank page after applying the 'Shift + f' hotkey",25,52,1,0,"2017-12-28 09:14:21","1590.28"
"epam/ketcher","44607fe38e619cff86fa1f40e638af3e6165962b","MagomedGasanov","2021-07-15 13:58:23","true","Fix simple Line resize redo action (#640)",35,43,0,0,"2017-12-28 09:14:21","1293.95"
"epam/ketcher","f6a36aaabc442d9bc98ab2d0178eaeb9f573a601","AndreiMazol","2021-05-19 15:21:24","true","#435 update ket schema (#523)

- remove format folder from ketcher-react
- create KetSerializer
- update 'text' schema
- add alert if cannot open file",49,41,0,1,"2017-12-28 09:14:21","1238"
"epam/ketcher","639b7ee4362194dafa217dd7fc5ceef21985bd43","AndreiMazol","2021-10-05 09:29:19","false","update package.json files",36,45,0,1,"2017-12-28 09:14:21","1373.76"
"epam/ketcher","d68fc2eab546ab805a19b5a5eac0c5552dab78b3","AnaMoskvina","2022-05-05 15:01:30","true","Merge pull request #1546 from epam/#1535-fix-design-issues

#1535 fix design issues",29,52,1,0,"2017-12-28 09:14:21","1589.24"
"epam/ketcher","89221fa3de1f3cd604ce16e7cca157c8e704b95d","ZaimBeshich1","2022-04-26 17:01:12","false","fix prettier",22,52,1,0,"2017-12-28 09:14:21","1580.32"
"epam/ketcher","2c016ec236f398182fb4283b0ca49ff7150c7688","Ziprion","2023-05-16 10:21:08","true","#2460 - structure on canvas becomes undefined when atom is hovered and functional group selected using hotkey (#2505)

Co-authored-by: Maxim Novikov <Maxim_Novikov@epam.com>
Co-authored-by: Nikita_Vozisov <Nikita_Vozisov@epam.com>",61,65,1,0,"2017-12-28 09:14:21","1965.3"
"epam/ketcher","94f2a90a48d30363e17caa524d8d1f936fe506bc","Nitvex","2023-08-25 14:12:14","true","Autotests: Add self-hosted runner (#3178)",66,68,1,0,"2017-12-28 09:14:21","2064.46"
"epam/ketcher","4abc152016a204e120c80d86f5e08f09b0844a4e","Nitvex","2023-08-15 09:06:28","true","Backmerge: #3097 – Apply auto zoom and centering for API (#3113)

* Backmerge: #3097 – Apply auto zoom and centering for API

* - updated expected snapshots;
- updated test files

---------

Co-authored-by: Mikhail Zhirnov <mikhail_zhirnov@epam.com>",61,67,1,0,"2017-12-28 09:14:21","2054.24"
"epam/ketcher","643dbc48db4e0f78c741611c6c8dfc5236eeb4e7","Nitvex","2023-02-20 13:55:08","true","Backmerge: #2215 – When moving mouse cursor over created S-Group pop-up tool tip does not disappear (#2240) (#2244)",65,62,1,0,"2017-12-28 09:14:21","1879.44"
"epam/ketcher","711c206a6c098218ff76a533d0c8466ada337a79","ElenaOdnoshivkina","2021-11-12 11:56:22","true","getting error message (#965)",36,46,1,0,"2017-12-28 09:14:21","1410.86"
"epam/ketcher","36f63945691befea0f3aafb1ba6533132ec78fb1","AndreiMazol","2021-04-07 08:23:38","false","#443 delete works incorrectly",47,39,0,1,"2017-12-28 09:14:21","1195.71"
"epam/ketcher","5278bbf9dcc0a620dd243cd5a42f2e9fec023e53","AndreiMazol","2021-02-24 13:08:28","true","#211 'Check Structure' tool not displays warnings (#344)

- update check method",56,38,0,1,"2017-12-28 09:14:21","1152.91"
"epam/ketcher","1494d23e0356c36a292841243fa94b3e597c3f5b","AndreiMazol","2022-04-13 08:02:55","true","#1431 update 'dialog' styles (#1434) (#1436)

* fix colors

* update Dialog styles

Co-authored-by: ZaimBeshich1 <102960050+ZaimBeshich1@users.noreply.github.com>",35,51,1,1,"2017-12-28 09:14:21","1566.95"
"epam/ketcher","3cf7ea8b3211d8b5ae3f0aee31726f3397ebe9ae","MagomedGasanov","2021-04-22 11:28:21","true","Set priority to s_Gruop_Add_To_Hierarchy action (#491)",43,40,0,0,"2017-12-28 09:14:21","1210.84"
"epam/ketcher","c435c11c50d82c2a464ad87f465b6a0357d2c06b","AnaMoskvina","2022-05-04 15:26:32","true","Merge pull request #1560 from epam/#1536-Drop-down-fields-dont-match-the-mockup-2

#1536 Drop down fields don't match the mockup 2",35,52,1,0,"2017-12-28 09:14:21","1588.26"
"epam/ketcher","7322ab5dbb92e121e2cfbf15c3813502d0c2f58c","AnaMoskvina","2022-04-28 14:41:16","true","Merge pull request #1537 from epam/#1519-floating-windows-extended-table-window-design

#1519 floating windows extended table window design",27,52,1,0,"2017-12-28 09:14:21","1581.23"
"epam/ketcher","0d5aed6891a22f95ab9716c30d6062d7d30547e5","MartaWilliams","2023-09-22 12:24:21","true","Autotests: #3054 create autotests for default settings verification (#3295)

* - 2 tests
- refrence screenshots

* - 2 testes (EPMLSOPKET-10078, EPMLSOPKET-12973)
- New screenshot

* - changes after reviewing PR
- new screenshot

* - missing screenshot

* - changes with waitForPageInit

---------

Co-authored-by: MartaWilliams <you@example.com>",52,69,1,0,"2017-12-28 09:14:21","2091.38"
"epam/ketcher","f50dd663350dde39471f8952362c9f47a070dc50","Vehemen","2023-08-09 13:53:50","true","Update Manipulations-rings.spec.ts (Deletion)",53,67,1,0,"2017-12-28 09:14:21","2048.44"
"epam/ketcher","ef03d61fce058a40ebd54b46a922a6e76cc29848","ensemenova","2021-03-02 12:43:42","true","#315 fix reselect of simple objects (#357)

* #315 fix reselect

* #315 fix reselect",59,38,0,0,"2017-12-28 09:14:21","1160.9"
"epam/ketcher","d4120175c96f402ef98bc9843f59479c53997db2","krakmielepam","2023-10-03 09:14:20","true","Autotests: #3052 - editing tools zoom test cases (#3060)

* New zoom tests

* Update zoom-changes.spec.ts

* Update name of test cases

* update

* next tests for zoom-changes.spec.ts

* - updated snapshots;
- renamed tested files;
- moved 2 files to folders

* - changed imports paths

* - refactored tests

* - added path to folder test-data in 'copy-cut-paste'

* - changed files names

* - updated and deleted snapshots

* - code refactoring;
- added test-id to Zoom buttons

---------

Co-authored-by: Mikhail Zhirnov <mikhail_zhirnov@epam.com>",38,69,1,0,"2017-12-28 09:14:21","2102.25"
"epam/ketcher","2d63538c04f0b47912ee75fc4e6423147d3c3f97","AndreiMazol","2020-11-25 14:38:32","true","#97 publish Ketcher to NPM (#115)

- update package.json
- add logo to about.jsx",25,35,0,1,"2017-12-28 09:14:21","1058.73"
"epam/ketcher","b5e2900a3a01cb1bbb5c53943b4f20c36d82cf40","AndreiMazol","2020-12-03 13:43:01","true","ketcher does not work in IE11 (#139)

- add react-app polyfill
- fix issue with parsing of mol strings
- fix issue with closing modal windows by pressing ESC button",26,35,0,1,"2017-12-28 09:14:21","1066.69"
"epam/ketcher","8884defdad7461e19b6f4416f68f2b090a92345a","AndreiMazol","2021-04-12 15:28:13","true","#359 move converters to core package (#458)

* replace generics.js with Generics.ts

* add serializers (stubs)

* move mol serialization logic to core package

* add SdfSerializer

* remove molfile folder from ketcher-react

* remove smiles folder from ketcher-react

* delete chem folder from ketcher-react",46,39,0,1,"2017-12-28 09:14:21","1201.01"
"epam/ketcher","5813b9ccafd8ac0fd9be1e73f31dec9126bbde1d","KonstantinEpam23","2023-04-20 16:53:14","true","Updated Ketcher version to 2.10.0-rc.1 (#2503)",65,64,1,0,"2017-12-28 09:14:21","1939.57"
"epam/ketcher","8e0e5a59dc1c9bd64ffc9ee90d52288b6079f8f1","yuleicul","2023-08-22 10:57:56","true","#2962 - Refactor request: rename attpnt and add type annotation on it (#3035)

* #2962 - Rename `attpnt` and add type annotation
* #2962 - Update unit tests",65,68,1,0,"2017-12-28 09:14:21","2061.32"
"epam/ketcher","079ecfda6f20886dd2c4fa28b051b312c66187b9","ansivgit","2022-11-16 15:03:04","false","#1822 – wip",39,58,1,0,"2017-12-28 09:14:21","1780.24"
"epam/ketcher","d7ce1b95a670e50a9c1dd789c9310e1ec55c50a9","evgeniiFrolov1","2022-10-07 10:22:53","true","Merge pull request #1752 from epam/#1699_UTF-8_support_for_text

#1699 utf 8 support for text",32,57,1,0,"2017-12-28 09:14:21","1741.05"
"epam/ketcher","e4d2275c18434b3de8948435496908c744b3d937","AndreiMazol","2022-04-13 17:16:25","false","Merge branch 'release/2.5'",33,51,1,1,"2017-12-28 09:14:21","1567.33"
"epam/ketcher","862eb214a1eb1b8d63bb36fce8ffc2404ca25496","AndreiMazol","2021-04-14 08:23:18","false","update Molfile.ts",48,40,0,1,"2017-12-28 09:14:21","1202.71"
