"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"ceph/ceph-csi","f0b8a3f626ecb46a0fe0f22e0254383e5fbfd82f","humblec","2021-09-02 16:01:17","false","rbd: use String() method of MirrorImageState in return error

MirrorImageState (type C.rbd_mirror_image_state_t) has a string
method which can be used while returning error in the replication
controller. Previously, we were using int return in the error which
is not the proper usage.

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",109,44,0,1,"2018-01-08 15:47:21","1330.76"
"ceph/ceph-csi","95252dd9f69f1b68c6ad0b3077f4e9841d79ad5d","humblec","2019-06-07 05:14:18","true","Merge pull request #390 from ShyamsundarR/stateless-cephfs

Make CephFS plugin stateless reusing RADOS based journal scheme",80,17,0,1,"2018-01-08 15:47:21","514.81"
"ceph/ceph-csi","1b0ebc43d46fbd3ed430cbc809c0c935811a0715","humblec","2021-04-05 11:43:45","false","deploy: use serviceAccountName instead of serviceAccount in yamls

serviceAccount is the depricated alias for serviceAccountName, so it
is recommended/suggested to use serviceAccountName instead.

For ex. reference:
https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",90,39,0,1,"2018-01-08 15:47:21","1183.58"
"ceph/ceph-csi","92e7f16654c9e9128c48939ad30ad888dfc56443","humblec","2021-08-30 10:44:30","false","ci: remove the rules for backport on unsupported versions

CSI version v3.3.0 and above are the supported versions now and this
patch also adjust the mergify rules according to that, ie the backport
rules are removed for all unsupported versions here.

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",106,44,0,1,"2018-01-08 15:47:21","1327.54"
"ceph/ceph-csi","523ac4b9750070dd9aa1e95f435d5d1ebd088212","nixpanic","2021-03-24 15:31:26","false","util: move getPodNamespace() and getKMSConfigMapName() into its own helpers

These functions can now be re-used easier. The Amazon KMS needs to know
the Namespace of the Pod for reading a Secret with more key/values.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",88,38,0,1,"2018-01-08 15:47:21","1171.74"
"ceph/ceph-csi","ed811e050670524607aa6317e2048f18d583357b","gman0","2018-12-01 09:39:09","false","cephfs: don't set quotas for zero-sized volumes",16,11,0,0,"2018-01-08 15:47:21","323.74"
"ceph/ceph-csi","f05ac2b25dc0f3d81f6fd5c917aa5f1dadf60b17","Rakshith-R","2021-07-16 10:07:56","false","rbd: extract kmsID from volumeAttributes in RegenerateJournal()

This commit adds functionality of extracting encryption kmsID,
owner from volumeAttributes in RegenerateJournal() and adds utility
functions ParseEncryptionOpts and FetchEncryptionKMSID.

Signed-off-by: Rakshith R <rar@redhat.com>",123,42,0,1,"2018-01-08 15:47:21","1283.51"
"ceph/ceph-csi","8f432e8bfabd988e84eeb68b6d98623c7f02597b","Rakshith-R","2021-09-21 05:14:45","false","rebase: update k8s.io packages from v0.22.1 to v0.22.2

This commit also fixes k8s.io/cloud-providers v0.22.2,
instead of v1.22.1 which does not exist and was overrided
in replace.

Signed-off-by: Rakshith R <rar@redhat.com>",62,44,0,1,"2018-01-08 15:47:21","1348.31"
"ceph/ceph-csi","8650538b78b5eda0c73a5884d53f6d3d5b5b6329","Rakshith-R","2022-10-11 06:48:20","false","rbd: setup encryption if rbdVol exits during CreateVol

This commit adds code to setup encryption on a rbdVol
being repaired in a followup CreateVolume request.
This is fixes a bug wherein encryption metadata may not
have been set in previous request due to container restart.

Fixes: #3402

Signed-off-by: Rakshith R <rar@redhat.com>",37,57,1,1,"2018-01-08 15:47:21","1733.63"
"ceph/ceph-csi","40c85922cd71504bd061dad2708d29f53c5849b4","rootfs","2019-02-11 14:07:22","true","Update README.md",27,13,0,0,"2018-01-08 15:47:21","398.18"
"ceph/ceph-csi","151b8c665f5ea3d67ce8de323c0172e16565aacf","humblec","2021-05-18 13:17:58","false","e2e: update upgrade-version to v3.3.1

making default version of upgrade test to v3.3.1

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",97,40,0,1,"2018-01-08 15:47:21","1225.65"
"ceph/ceph-csi","2e8e8f5e64888bedf3516b51cce7a8105db17b45","humblec","2021-09-16 08:26:06","false","rbd: fill clusterID if its a migration nodestage request

the migration nodestage request does not carry the 'clusterID' in it
and only monitors are available with the volumeContext. The volume
context flag 'migration=true' and 'static=true' flags allow us to
fill 'clusterID' from the passed in monitors to the volume Context,so
that rest of the static operations on nodestage can be proceeded as we
do treat static volumes today.

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",60,44,0,1,"2018-01-08 15:47:21","1343.44"
"ceph/ceph-csi","a852e66133643e043116d1fca1e8f381c22270e3","Yuggupta27","2021-06-25 06:00:05","false","deploy: update node-driver-registrar

update node-driver-registrar to
the latest available release version.

Signed-off-by: Yug <yuggupta27@gmail.com>",119,41,0,0,"2018-01-08 15:47:21","1262.34"
"ceph/ceph-csi","cc3f146ad189b622b77124d2d88cb78f5953c0c9","nixpanic","2020-12-08 13:22:56","false","cleanup: return error type in rbdVolume.checkCloneImage()

Signed-off-by: Niels de Vos <ndevos@redhat.com>",74,35,0,1,"2018-01-08 15:47:21","1061.4"
"ceph/ceph-csi","3f0d2b3c4ffc2bf900363254ba7eda98705db910","nixpanic","2020-05-07 12:53:33","false","ci: run e2e tests on Kubernetes 1.16.9

Kubernetes 1.16 still is maintained, so run e2e tests with that.
Currently 1.16.9 is the most current release.

See-also: https://github.com/kubernetes/sig-release/blob/master/releases/patch-releases.md#116
Signed-off-by: Niels de Vos <ndevos@redhat.com>",108,28,0,1,"2018-01-08 15:47:21","850.38"
"ceph/ceph-csi","b0270ced41cbea4e7db5063f9d91f572a43a3f81","Madhu-1","2020-05-15 08:34:59","false","e2e: reword sentences in e2e

as kube is the shortform for kubernetes.
its expected to mention full form kubernetes
in the e2e tests.

Updated few wordings in the e2e.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",114,28,0,1,"2018-01-08 15:47:21","857.2"
"ceph/ceph-csi","423183bcfcd8730db59efebff575efbcf9d0ec0d","Madhu-1","2020-07-27 03:05:06","false","doc: update readme for v3.0.0 release

updated readme for new v3.0.0 release.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",113,31,0,1,"2018-01-08 15:47:21","928.97"
"ceph/ceph-csi","ef14ea77236d490153ceb329a0ebd2878c853fa6","Madhu-1","2022-01-10 04:56:28","false","cephfs: resize cloned, restored volume if required

Currently, as a workaround, we are calling
the resize volume on the cloned, restore volumes
to adjust the cloned, restored volumes.
With this fix, we are calling the resize volume
only if there is a size mismatch with requested
and the volume from which the new volume needs
to be created.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",43,48,1,1,"2018-01-08 15:47:21","1462.55"
"ceph/ceph-csi","41b701c98c99fd88ca4d01ab1ae746984444b18a","Madhu-1","2019-09-10 09:56:08","false","Add support for erasure pool in rbd

Allow specifying different metadata and data pools in a
CSI RBD StorageClass

Fixes: #199
Fixes: https://github.com/rook/rook/issues/2650
Fixes: https://github.com/rook/rook/issues/3763

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",85,20,0,1,"2018-01-08 15:47:21","607.01"
"ceph/ceph-csi","f3ed883df994be2231826572c030289f5cc2c163","Madhu-1","2021-12-22 13:36:32","false","ci: use install.sh from golangci-lint repo

The golangci-lint install script at goreleaser.com is deprecated. Docs
now advise to install from a github link:

goreleaser/godownloader#207

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",53,47,1,1,"2018-01-08 15:47:21","1439.66"
"ceph/ceph-csi","3be9d99573fc5ce52487d952423f64be7f1a862e","humblec","2020-05-13 06:42:17","false","bot: Disable semantic bot from the repo

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",110,28,0,1,"2018-01-08 15:47:21","855.12"
"ceph/ceph-csi","6043a308770316f13156583a8394146fba5a7445","humblec","2022-04-11 09:51:12","false","e2e: change the default release version of upgrade tests

This commit correct the release version of upgrade tests from
unsupported 3.3.1 to supported version.

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",45,51,1,1,"2018-01-08 15:47:21","1553.75"
"ceph/ceph-csi","561cc26e4c7fa0700bb8bf1ba7812405864baee8","humblec","2019-07-25 05:15:06","false","Implement metrics for CephFS CSI driver

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",77,18,0,1,"2018-01-08 15:47:21","561.81"
"ceph/ceph-csi","4ee4fdfebdce6f13571b9541cac317dba2a61dc8","humblec","2022-01-24 13:13:07","false","rbd: unexport SecretsKMS from KMS implementation

This commit unexport SecretsKMS from KMS implementation.

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",36,49,1,1,"2018-01-08 15:47:21","1476.89"
"ceph/ceph-csi","80dda7cc30b06034f56c7705ad001fa09420c155","gman0","2022-02-02 12:23:06","false","cephfs: detect corrupt ceph-fuse mounts and try to remount

Mounts managed by ceph-fuse may get corrupted by e.g. the ceph-fuse process
exiting abruptly, or its parent container being terminated, taking down its
child processes with it.

This commit adds checks to NodeStageVolume and NodePublishVolume procedures
to detect whether a mountpoint in staging_target_path and/or target_path is
corrupted, and remount is performed if corruption is detected.

Signed-off-by: Robert Vasek <robert.vasek@cern.ch>",42,49,1,0,"2018-01-08 15:47:21","1485.86"
"ceph/ceph-csi","48a313c6ccf47cbb2e6c56071c4b169069540668","Madhu-1","2020-08-11 12:11:51","false","cephfs: replace Errorf with ErrorLog in mount

replace Errorf with ErrorLog in mount for
context based logging.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",119,31,0,1,"2018-01-08 15:47:21","943.35"
"ceph/ceph-csi","f262673b60b77cf831a92b6b6bb8eec2762dc118","nixpanic","2020-12-08 14:09:59","false","cleanup: return error type in lookupRBDImageMetadataStash()

Signed-off-by: Niels de Vos <ndevos@redhat.com>",74,35,0,1,"2018-01-08 15:47:21","1061.43"
"ceph/ceph-csi","10b2277330d26a3aac9e673923c66b4af86a5ba5","nixpanic","2022-07-18 13:08:42","false","util: use k8s.io/mount-utils/NewWithoutSystemd() to prevent logging

NewWithoutSystemd() has been introduced in the k8s.io/mount-utils
package so that systemd is not called while executing functions. This
offers consumers the ability to prevent confusing and scary messages
from getting logged.

See-also: kubernetes/kubernetes#111218
Signed-off-by: Niels de Vos <ndevos@redhat.com>",39,54,1,1,"2018-01-08 15:47:21","1650.89"
"ceph/ceph-csi","386d3ddd6e2d9b63287550a1fdb2e861c11ab9fb","nixpanic","2022-10-13 08:22:55","false","e2e: disable rbd-nbd tests by default

Because the rbd-nbd tests fail with minikube and the Podman driver,
disable the tests for the time being.

Updates: #3431
Signed-off-by: Niels de Vos <ndevos@redhat.com>",39,57,1,1,"2018-01-08 15:47:21","1735.69"
"ceph/ceph-csi","f05c9a6a93fbed59495a3fb0ed61de1ce00ce5a0","Madhu-1","2020-07-08 02:22:49","false","ci: fix psp issue in minikube latest version

With minikube versions greater than 1.6.2 and less than 1.11.1, the YAML files
minikube path will not be automatically applied to the cluster. we will get
errors during bootstrap of the cluster if the admission controller is enabled.

To use Pod Security Policies with these versions of minikube, first start a
cluster without the `PodSecurityPolicy` admission controller enabled.

Next, apply the psp yaml. and stop the cluster and then restart it
with the admission controller enabled.

```
minikube start
kubectl apply -f /path/to/psp.yaml
minikube stop
minikube start --extra-config=apiserver.enable-admission-plugins=PodSecurityPolicy
```

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",110,30,0,1,"2018-01-08 15:47:21","910.94"
"ceph/ceph-csi","22f3dc3556958cf841b981adf59f041d80c352f5","Madhu-1","2020-04-07 08:35:05","false","E2E: Add Ability to test with different user #919

Updated E2E to use a normal user other than admin user,
who is having access to create and mount cephfs PVC and
create and map rbd PVC

we will use the user created by rook who is having above
access.

Signed-off-by: Madhu Rajanna madhupr007@gmail.com

This PR adds a test case for #904

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",101,27,0,1,"2018-01-08 15:47:21","820.2"
"ceph/ceph-csi","6c21be278a71a1a54d2b720e8bdc124ec4e3985e","Madhu-1","2021-04-16 05:36:04","false","doc: update readme for v3.3.0 release

updated readme with available released
image tags.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",87,39,0,1,"2018-01-08 15:47:21","1193.33"
"ceph/ceph-csi","78cdf9d4db9e15a1783fc493b130057bf3e3e6b5","Madhu-1","2020-05-18 13:07:17","false","e2e: Add option to set mountoptions in sc

Updated E2E code to pass mountoptions when
creating a storageclass.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",117,28,0,1,"2018-01-08 15:47:21","860.39"
"ceph/ceph-csi","b773e821c8945e92e921a8ad97072d6dc36a74c3","Madhu-1","2020-07-09 10:11:40","false","ci: use testCephFS flag to skip cephfs tests

This commit fixes the flag check to skip
cephfs E2E tests.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",110,30,0,1,"2018-01-08 15:47:21","911.27"
"ceph/ceph-csi","13a025680fbd3d3400f47ebe7fbe111334be9efe","Madhu-1","2019-02-18 04:47:31","false","Fix missspelled words

Signed-off-by: Madhu Rajanna <mrajanna@redhat.com>",28,13,0,1,"2018-01-08 15:47:21","404.79"
"ceph/ceph-csi","032901b8d0538891b1a4966914cefa3b67e2d91c","Madhu-1","2020-08-11 12:10:24","false","cephfs: replace Errorf with ErrorLog in nodeStageVolume

replace Errorf with ErrorLog in nodeStageVolume
for context based logging.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",119,31,0,1,"2018-01-08 15:47:21","943.35"
"ceph/ceph-csi","ffe99403fc3823f744d56f3d4dfa281c62c2ca2b","Madhu-1","2019-07-01 07:30:04","false","update minikube version to v1.2.0

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",80,18,0,1,"2018-01-08 15:47:21","538.9"
"ceph/ceph-csi","79b0b8cfa62055b2510c2b3dcd1cb1a5d9ee035d","nixpanic","2020-03-20 08:26:49","false","travis: re-enable running on arm64

Travis CI has fixed their Ubuntu Xenial images for arm64, so the job can
be enabled again.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",114,26,0,1,"2018-01-08 15:47:21","802.19"
"ceph/ceph-csi","9f08cb7ea06c9105a71c99dff16be7fabe8a023a","nixpanic","2022-05-11 10:06:40","false","e2e: re-order deployment components

Some of the deployment artifacts refer to others (like ServiceAccount in
a Deployment). If the dependencies are not available (yet), there will
be errors reported in the logs. By deploying the components in a more
correct order, fewer errors are reported, making the logs a little
easier to understand.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",40,52,1,1,"2018-01-08 15:47:21","1583.76"
"ceph/ceph-csi","c0fbaf4276c291e4340408906ed8bcd41f26500a","nixpanic","2020-08-11 09:13:29","false","ci: only retry ""kubectl create"" if objects are missing

There can be spurious failures in the CI when running kubectl create. On
occasion, the command returns with an error, but the api-server did
receive and process the request. This causes a 2nd create action to fail
with messages like:

    cephcluster.ceph.rook.io/my-cluster created
    Error from server: error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": etcdserver: request timed out
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": configmaps ""rook-config-override"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": cephclusters.ceph.rook.io ""my-cluster"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": configmaps ""rook-config-override"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": cephclusters.ceph.rook.io ""my-cluster"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": configmaps ""rook-config-override"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": cephclusters.ceph.rook.io ""my-cluster"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": configmaps ""rook-config-override"" already exists
    Error from server (AlreadyExists): error when creating ""/tmp/tmp.Ur1ZPG85o9/cluster-test.yaml"": cephclusters.ceph.rook.io ""my-cluster"" already exists

By handling the create action differently, and checking for the
AlreadyExists word in the stderr output, it is possible to detect
repeated creates that are not needed.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",117,31,0,1,"2018-01-08 15:47:21","943.23"
"ceph/ceph-csi","4b57cc3ec59be6445010020ee82d21ec79c71edf","Madhu-1","2022-05-24 03:38:42","false","rbd: add support for rbd striping

RBD supports creating rbd images with
object size, stripe unit and stripe count
to support striping. This PR adds the support
for the same.

More details about striping at
https://docs.ceph.com/en/quincy/man/8/rbd/#striping

fixes: #3124

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",35,52,1,1,"2018-01-08 15:47:21","1596.49"
"ceph/ceph-csi","0f8813d89ff4dfedaf18139346196dcf55c2a40a","Madhu-1","2021-03-30 10:33:55","false","rbd:store/Read volumeID in/from PV annotation

In the case of the Async DR, the volumeID will
not be the same if the clusterID or the PoolID
is different, With Earlier implementation, it
is expected that the new volumeID mapping is
stored in the rados omap pool. In the case of the
ControllerExpand or the DeleteVolume Request,
the only volumeID will be sent it's not possible
to find the corresponding poolID in the new cluster.

With This Change, it works as below

The csi-rbdplugin-controller will watch for the PV
objects, when there are any PV objects created it
will check the omap already exists, If the omap doesn't
exist it will generate the new volumeID and it checks for
the volumeID mapping entry in the PV annotation, if the
mapping does not exist, it will add the new entry
to the PV annotation.

The cephcsi will check for the PV annotations if the
omap does not exist if the mapping exists in the PV
annotation, it will use the new volumeID for further
operations.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",90,39,0,1,"2018-01-08 15:47:21","1177.53"
"ceph/ceph-csi","4302e5ee674058bdc12950e19e5d6ea1fc021d07","humblec","2021-06-10 11:39:03","false","cleanup: correct createORDeleteCephfsResources() function name

Along with correcing the name of the function, other typos are also
addressed

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",108,41,0,1,"2018-01-08 15:47:21","1247.58"
"ceph/ceph-csi","90f81516ee95d47d721f102a1b90b571ca3cff14","nixpanic","2020-02-20 19:01:16","false","util/conn_pool: add tests for ConnPool

Signed-off-by: Niels de Vos <ndevos@redhat.com>",109,25,0,1,"2018-01-08 15:47:21","772.63"
"ceph/ceph-csi","99168dc822a4c81f4a12dcf00a7165e7426594ce","Rakshith-R","2021-08-26 10:21:29","false","rbd: check for clusterid mapping in RegenerateJournal()

This commit adds fetchMappedClusterIDAndMons() which returns
monitors and clusterID info after checking cluster mapping info.
This is required for regenerating omap entries in mirrored cluster
with different clusterID.

Signed-off-by: Rakshith R <rar@redhat.com>",115,43,0,1,"2018-01-08 15:47:21","1323.52"
"ceph/ceph-csi","82d92aab4affefac48413f64a31730a7b250039d","irq0","2022-08-12 15:19:34","false","rbd: Add volume journal encryption support

Add fscrypt support to the journal to support operations like
snapshotting.

Signed-off-by: Marcel Lauhoff <marcel.lauhoff@suse.com>",41,55,1,0,"2018-01-08 15:47:21","1674.98"
"ceph/ceph-csi","d03a352abfd736cee0f9484bf5106539f4e19040","nixpanic","2019-08-30 12:53:48","false","e2e: correct log format in execCommandInPod()

Signed-off-by: Niels de Vos <ndevos@redhat.com>",86,20,0,1,"2018-01-08 15:47:21","597.13"
"ceph/ceph-csi","1f18e876f0e63e16a8beec2821889339e0a5ea8d","nixpanic","2020-11-26 12:38:10","false","e2e: use docker.io/library as prefix for official images

Docker Hub offers a way to pull official images without any project
prefix, like ""docker.io/vault:latest"". This does a redirect to the
images located under ""docker.io/library"".

By using the full qualified image name, a redirect gets removed while
pulling the images. This reduces the likelyhood of hittin Docker Hub
pull rate-limits.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",84,34,0,1,"2018-01-08 15:47:21","1048.37"
"ceph/ceph-csi","2a256661090f2875076a62a4b96809981662d288","gman0","2019-03-12 16:25:05","true","Merge pull request #249 from Madhu-1/fix-return

Fix return error codes",33,14,0,0,"2018-01-08 15:47:21","429.28"
"ceph/ceph-csi","ba84f14241c310a5e46413098c992468ca399d8b","Madhu-1","2020-10-09 11:38:59","false","journal: create object with provided UUID

incase of async mirroring the volume UUID is
retrieved from the volume name, instead of cephcsi
generating a new UUID it should reserve the passed
UUID it will be useful when we support both metro DR
and async mirroring on a kubernetes clusters.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",123,33,0,1,"2018-01-08 15:47:21","1001.33"
"ceph/ceph-csi","99dbe27921569247e5461240b02c0d8759f2d1c8","Madhu-1","2020-12-04 07:52:24","false","rbd: return nil if the omap data exists

If the omap data already exits return nil.
so that omap generator will not try to reserve
anything again.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",80,35,0,1,"2018-01-08 15:47:21","1057.17"
"ceph/ceph-csi","4312907f7ba6ba1b49d44c69da1aa232422e585d","sngchlko","2018-08-09 13:07:06","false","remove the snapshot if can't store snapshot information",8,7,0,0,"2018-01-08 15:47:21","210.89"
"ceph/ceph-csi","ba4e92eea9a1d6ed6ca75ebd06274fb92bb334bc","Rakshith-R","2021-06-16 05:06:38","false","doc: add imageFeatures parameter info to static-pvc.md

Signed-off-by: Rakshith R <rar@redhat.com>",108,41,0,1,"2018-01-08 15:47:21","1253.31"
"ceph/ceph-csi","7d3bff06543369618a18b57fe69f8d506681146d","Madhu-1","2020-12-08 10:42:31","false","e2e: enable topology based provisioning

as we are testing the topology based
provisioning in our E2E, we need to set
topology=true in E2E.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",74,35,0,1,"2018-01-08 15:47:21","1061.29"
"ceph/ceph-csi","0a7a490496e0c0cb340e393b536b2c0d564e3b53","Madhu-1","2021-08-25 09:40:02","false","ci: update mergify rules to include teams

updated mergify rules to consider the teams
approval to merge a PR.

more details at #2367

fixes #2367

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",115,43,0,1,"2018-01-08 15:47:21","1322.49"
"ceph/ceph-csi","3c45ec32dbda56835c65e19b879c2cff46e8e5e4","Madhu-1","2020-08-11 11:18:30","false","cephfs: replace klog.Error in createBackingVolume

replace klog.Error with util.ErrorLog in
createBackingVolume function.

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",119,31,0,1,"2018-01-08 15:47:21","943.31"
"ceph/ceph-csi","93f692308465f78534bfd193a21409c55ffde763","Madhu-1","2022-08-24 11:26:26","false","e2e: use ginkgo.timeout for e2e

ginkgo.timeout is introduced in
ginkgo timeout for overall test suite

https://onsi.github.io/ginkgo/
\MIGRATING_TO_V2#timeout-behavior

Signed-off-by: Madhu Rajanna <madhupr007@gmail.com>",41,55,1,1,"2018-01-08 15:47:21","1686.82"
"ceph/ceph-csi","68d69ac4c349132cb48afa1bd2fb4025f2a57108","rootfs","2018-02-15 21:03:21","true","Merge pull request #23 from rootfs/image-repo

verify build",1,1,0,0,"2018-01-08 15:47:21","37.22"
"ceph/ceph-csi","020cded581ad6990ee63b82eb48cd040b6757a57","Rakshith-R","2021-04-05 04:40:00","false","cleanup: refactor deeply nested if statements in internal/rbd

Refactored deeply nested if statement in internal/rbd to
reduce cognitive complexity.

Signed-off-by: Rakshith R <rar@redhat.com>",90,39,0,1,"2018-01-08 15:47:21","1183.29"
"ceph/ceph-csi","22214fb97dc2f832fd79fc35ce1f8f2ffac67041","rootfs","2018-02-15 20:23:41","true","Merge pull request #20 from rootfs/image-repo

update image repo",1,1,0,0,"2018-01-08 15:47:21","37.19"
"ceph/ceph-csi","2888640157c37226266b323f96eecfb97c680e5e","humblec","2019-01-16 09:03:12","false","update readme and correct linter errors.

Signed-off-by: Humble Chirammal <hchiramm@redhat.com>",17,12,0,1,"2018-01-08 15:47:21","372.97"
"ceph/ceph-csi","66919514539f78f4fcd5af8ac315aa9cc0a7da8e","yati1998","2021-06-23 13:14:48","false","rbd: use go-ceph for getImageMirroringStatus

Currently, getImageMirroringStatus() is using RBD CLI.
This commit converts RBD CLI to go-ceph API.

Fixes: #2120

Signed-off-by: Yati Padia <ypadia@redhat.com>",118,41,0,0,"2018-01-08 15:47:21","1260.64"
"ceph/ceph-csi","b204b686359fab44dc6103fbd1a152b2e809d05c","nixpanic","2021-06-17 07:44:48","false","rebase: update golang.org/x/crypto to latest version

Signed-off-by: Niels de Vos <ndevos@redhat.com>",113,41,0,1,"2018-01-08 15:47:21","1254.41"
"ceph/ceph-csi","880b5bb4273b5a544a1ea8a352e020a8379dab40","nixpanic","2020-11-17 08:47:31","false","ci: use the Fedora container registry for cephcsi:test

This reduces the dependency on Docker, where image pull rate limits are
seen in the CI.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",77,34,0,1,"2018-01-08 15:47:21","1039.21"
"ceph/ceph-csi","d3beaeb014fbc3a7f605054ab03006d127ac0430","nixpanic","2021-07-26 15:48:49","false","e2e: retry deploying CephFS components on failure

There are reports where CephFS deploying failed with etcdserver
timeouts:

    INFO: Running '/usr/bin/kubectl --server=https://192.168.39.187:8443 --kubeconfig=/root/.kube/config --namespace=cephcsi-e2e-ea434921 create --namespace=cephcsi-e2e-ea434921 -f -'
    INFO: rc: 1
    FAIL: failed to create CephFS provisioner rbac with error error running /usr/bin/kubectl --server=https://192.168.39.187:8443 --kubeconfig=/root/.kube/config --namespace=cephcsi-e2e-ea434921 create --namespace=cephcsi-e2e-ea434921 -f -:
    Command stdout:
    role.rbac.authorization.k8s.io/cephfs-external-provisioner-cfg created
    rolebinding.rbac.authorization.k8s.io/cephfs-csi-provisioner-role-cfg created

    stderr:
    Error from server: error when creating ""STDIN"": etcdserver: request timed out
    Error from server: error when creating ""STDIN"": etcdserver: request timed out
    Error from server: error when creating ""STDIN"": etcdserver: request timed out

    error:
    exit status 1

By using retryKubectlInput() helper function, a retry will be done, and
the failure should not be fatal any longer.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",117,43,0,1,"2018-01-08 15:47:21","1293.75"
"ceph/ceph-csi","79e91fa894e561e1a187baa19967f92ffe461a80","nixpanic","2020-10-26 13:08:55","false","cleanup: prevent Go panic on missing driver type

When running the 'cephcsi' executable without arguments, a Go panic is
reported:

    $ ./_output/cephcsi
    F1026 13:59:04.302740 3409054 cephcsi.go:126] driver type not specified
    goroutine 1 [running]:
    k8s.io/klog/v2.stacks(0xc000010001, 0xc0000520a0, 0x48, 0x9a)
    	/go/src/github.com/ceph/ceph-csi/vendor/k8s.io/klog/v2/klog.go:996 +0xb9
    k8s.io/klog/v2.(*loggingT).output(0x2370360, 0xc000000003, 0x0, 0x0, 0xc000194770, 0x20cb265, 0xa, 0x7e, 0x413500)
    	/go/src/github.com/ceph/ceph-csi/vendor/k8s.io/klog/v2/klog.go:945 +0x191
    k8s.io/klog/v2.(*loggingT).println(0x2370360, 0x3, 0x0, 0x0, 0xc000163e08, 0x1, 0x1)
    	/go/src/github.com/ceph/ceph-csi/vendor/k8s.io/klog/v2/klog.go:699 +0x11a
    k8s.io/klog/v2.Fatalln(...)
    	/go/src/github.com/ceph/ceph-csi/vendor/k8s.io/klog/v2/klog.go:1456
    main.main()
    	/go/src/github.com/ceph/ceph-csi/cmd/cephcsi.go:126 +0xafa

Just logging the error and exiting should be sufficient. This stack-trace
from the Go panic does not add any useful information.

Signed-off-by: Niels de Vos <ndevos@redhat.com>",74,33,0,1,"2018-01-08 15:47:21","1018.39"
"ceph/ceph-csi","6c8bc797712537ff1fed4d4948138325465b8b41","nixpanic","2021-03-04 09:55:09","false","ci: add unit tests for SecretsKMS

Signed-off-by: Niels de Vos <ndevos@redhat.com>",91,38,0,1,"2018-01-08 15:47:21","1152.51"
"ceph/ceph-csi","e63ebb73c5c3d3f399502151a37a6670ff83affe","nixpanic","2023-06-02 09:32:54","false","build: address `nlreturn` warnings

Signed-off-by: Niels de Vos <ndevos@ibm.com>",31,65,1,1,"2018-01-08 15:47:21","1970.99"
